Date,Sales,Expenses,Region,Customer_Satisfaction_Score,Website_Visits,Ad_Spend,Product_Category,Profit
20-12-2023 06:00,3521,921,East,68,1422,939,Furniture,2600
20-12-2023 07:00,2869,2143,East,55,1721,154,Groceries,726
20-12-2023 08:00,3568,1712,East,54,1053,329,Furniture,1856
20-12-2023 09:00,2786,1107,North,92,978,221,Groceries,1679
20-12-2023 10:00,2454,1838,North,54,1343,960,Furniture,616
20-12-2023 11:00,2867,519,South,57,569,332,Groceries,2348
20-12-2023 12:00,4369,1175,South,76,1004,261,Electronics,3194
20-12-2023 13:00,4506,881,West,86,609,693,Groceries,3625
20-12-2023 14:00,4767,1108,South,92,1905,658,Groceries,3659
20-12-2023 15:00,3738,2690,North,94,896,975,Electronics,1048
20-12-2023 16:00,4269,561,South,87,1932,902,Groceries,3708
20-12-2023 17:00,4199,1765,South,86,850,599,Electronics,2434
20-12-2023 18:00,3579,2785,East,67,1494,771,Furniture,794
20-12-2023 19:00,3007,1654,South,75,1288,278,Furniture,1353
20-12-2023 20:00,2434,2128,West,91,920,461,Furniture,306
20-12-2023 21:00,1839,2126,East,65,1421,307,Groceries,-287
20-12-2023 22:00,4136,1646,North,71,610,651,Clothing,2490
20-12-2023 23:00,4765,1963,West,95,708,825,Clothing,2802
21-12-2023 00:00,1240,1426,North,72,1962,531,Furniture,-186
21-12-2023 01:00,4440,2889,West,96,1701,555,Electronics,1551
21-12-2023 02:00,1535,1942,East,52,1430,603,Groceries,-407
21-12-2023 03:00,2407,2153,West,52,924,963,Electronics,254
21-12-2023 04:00,4502,781,West,61,827,253,Groceries,3721
21-12-2023 05:00,1082,1385,South,72,510,437,Electronics,-303
21-12-2023 06:00,1981,1524,North,96,1775,392,Furniture,457
21-12-2023 07:00,4902,1222,East,60,1355,535,Clothing,3680
21-12-2023 08:00,4768,2298,West,91,1758,495,Electronics,2470
21-12-2023 09:00,1950,1735,North,96,753,265,Furniture,215
21-12-2023 10:00,4899,586,North,99,628,551,Clothing,4313
21-12-2023 11:00,1610,1164,South,95,599,883,Clothing,446
21-12-2023 12:00,1573,1361,North,78,789,635,Clothing,212
21-12-2023 13:00,3333,2222,East,55,1749,500,Electronics,1111
21-12-2023 14:00,1988,2608,South,95,1648,214,Electronics,-620
21-12-2023 15:00,4605,2642,West,65,1961,450,Clothing,1963
21-12-2023 16:00,1458,1285,East,83,1145,359,Electronics,173
21-12-2023 17:00,4283,2076,East,86,1164,917,Furniture,2207
21-12-2023 18:00,3173,2167,East,60,1870,975,Groceries,1006
21-12-2023 19:00,4484,2844,South,60,1197,325,Clothing,1640
21-12-2023 20:00,2522,1193,North,74,682,713,Groceries,1329
21-12-2023 21:00,3472,2946,East,68,850,585,Clothing,526
21-12-2023 22:00,3601,1754,North,81,1901,230,Groceries,1847
21-12-2023 23:00,3657,1033,North,99,1207,363,Clothing,2624
22-12-2023 00:00,2984,901,East,57,1988,623,Furniture,2083
22-12-2023 01:00,2566,629,North,61,1177,933,Clothing,1937
22-12-2023 02:00,4229,2839,South,90,1301,280,Furniture,1390
22-12-2023 03:00,3159,775,South,84,839,448,Clothing,2384
22-12-2023 04:00,3449,2358,West,55,1664,570,Electronics,1091
22-12-2023 05:00,4830,554,North,70,610,260,Groceries,4276
22-12-2023 06:00,1121,1264,North,75,760,213,Furniture,-143
22-12-2023 07:00,1272,1720,West,50,1711,117,Clothing,-448
22-12-2023 08:00,2317,1141,South,66,870,203,Electronics,1176
22-12-2023 09:00,1397,2347,West,84,1881,285,Clothing,-950
22-12-2023 10:00,3518,1223,West,76,1796,441,Groceries,2295
22-12-2023 11:00,1984,1713,West,99,1103,561,Clothing,271
22-12-2023 12:00,2230,1301,North,99,948,704,Electronics,929
22-12-2023 13:00,2133,1237,North,51,1940,912,Clothing,896
22-12-2023 14:00,4511,1257,North,85,1360,242,Clothing,3254
22-12-2023 15:00,2301,2091,North,50,1911,754,Furniture,210
22-12-2023 16:00,4639,1799,East,59,1861,912,Furniture,2840
22-12-2023 17:00,2910,2341,West,80,1834,711,Clothing,569
22-12-2023 18:00,4986,839,West,86,1852,552,Clothing,4147
22-12-2023 19:00,3616,652,North,54,1570,550,Electronics,2964
22-12-2023 20:00,2505,2088,South,90,1155,161,Clothing,417
22-12-2023 21:00,4874,1921,East,95,648,695,Groceries,2953
22-12-2023 22:00,4185,1967,East,62,849,375,Furniture,2218
22-12-2023 23:00,2916,926,South,94,822,778,Groceries,1990
23-12-2023 00:00,3944,2751,North,73,1364,394,Clothing,1193
23-12-2023 01:00,1819,1635,East,76,1643,228,Electronics,184
23-12-2023 02:00,3900,2872,East,50,1504,463,Groceries,1028
23-12-2023 03:00,4548,1449,West,98,897,166,Clothing,3099
23-12-2023 04:00,3757,1873,West,69,1145,146,Furniture,1884
23-12-2023 05:00,2956,2530,North,57,1720,473,Clothing,426
23-12-2023 06:00,3368,1456,North,52,912,921,Furniture,1912
23-12-2023 07:00,1178,2201,West,98,1962,759,Electronics,-1023
23-12-2023 08:00,1896,2982,West,81,536,861,Furniture,-1086
23-12-2023 09:00,3266,1803,West,93,686,236,Clothing,1463
23-12-2023 10:00,3836,870,South,74,919,194,Electronics,2966
23-12-2023 11:00,2972,2796,East,74,1224,337,Furniture,176
23-12-2023 12:00,2551,2728,North,99,1983,895,Furniture,-177
23-12-2023 13:00,1491,1202,North,63,1633,931,Groceries,289
23-12-2023 14:00,4962,2174,South,92,686,134,Furniture,2788
23-12-2023 15:00,1060,2625,West,76,970,395,Clothing,-1565
23-12-2023 16:00,2077,2883,East,97,1601,992,Electronics,-806
23-12-2023 17:00,2703,549,West,81,1897,969,Clothing,2154
23-12-2023 18:00,3585,2632,North,76,1309,591,Furniture,953
23-12-2023 19:00,3895,2551,South,53,829,357,Clothing,1344
23-12-2023 20:00,4035,1492,East,99,1648,486,Groceries,2543
23-12-2023 21:00,1064,2864,East,88,1839,369,Clothing,-1800
23-12-2023 22:00,4683,1634,East,60,1457,966,Electronics,3049
23-12-2023 23:00,1585,1857,East,97,819,423,Electronics,-272
24-12-2023 00:00,2727,2374,South,97,974,146,Furniture,353
24-12-2023 01:00,3218,1262,North,52,1325,705,Electronics,1956
24-12-2023 02:00,4344,1504,East,74,1013,793,Clothing,2840
24-12-2023 03:00,4960,2666,East,73,833,801,Furniture,2294
24-12-2023 04:00,4770,849,North,58,1594,586,Clothing,3921
24-12-2023 05:00,1534,1186,West,57,964,662,Groceries,348
24-12-2023 06:00,4462,1041,East,88,1899,817,Clothing,3421
24-12-2023 07:00,3740,860,East,80,1223,915,Electronics,2880
24-12-2023 08:00,4398,2877,West,66,507,510,Electronics,1521
24-12-2023 09:00,3155,2766,North,92,663,944,Groceries,389
24-12-2023 10:00,2870,2755,North,80,1280,224,Furniture,115
24-12-2023 11:00,4233,2193,East,53,1818,311,Electronics,2040
24-12-2023 12:00,3861,584,North,53,857,468,Electronics,3277
24-12-2023 13:00,2004,1184,West,86,580,365,Electronics,820
24-12-2023 14:00,3499,744,South,57,1273,234,Groceries,2755
24-12-2023 15:00,2229,1858,West,91,1798,983,Groceries,371
24-12-2023 16:00,3637,1095,West,98,1420,884,Electronics,2542
24-12-2023 17:00,2039,1656,South,55,1398,889,Furniture,383
24-12-2023 18:00,1326,2323,West,58,1421,414,Electronics,-997
24-12-2023 19:00,1607,2297,East,91,1570,399,Clothing,-690
24-12-2023 20:00,3706,849,East,57,1915,878,Clothing,2857
24-12-2023 21:00,1001,2829,North,81,1324,397,Furniture,-1828
24-12-2023 22:00,2033,2840,North,64,1517,378,Electronics,-807
24-12-2023 23:00,3481,1792,West,67,1602,473,Furniture,1689
25-12-2023 00:00,1124,2384,East,72,1179,825,Clothing,-1260
25-12-2023 01:00,2104,2060,East,54,1546,587,Electronics,44
25-12-2023 02:00,3532,1483,South,99,1751,161,Electronics,2049
25-12-2023 03:00,3699,2567,North,76,937,978,Clothing,1132
25-12-2023 04:00,2861,2363,East,82,1821,153,Furniture,498
25-12-2023 05:00,2173,2479,West,51,1445,437,Furniture,-306
25-12-2023 06:00,3847,2236,East,91,1783,474,Groceries,1611
25-12-2023 07:00,3920,2952,North,87,1275,976,Groceries,968
25-12-2023 08:00,4411,1638,West,77,1175,573,Groceries,2773
25-12-2023 09:00,1128,2418,North,73,509,211,Furniture,-1290
25-12-2023 10:00,1437,1200,East,70,657,368,Electronics,237
25-12-2023 11:00,1750,2573,East,80,1367,423,Electronics,-823
25-12-2023 12:00,3548,1065,East,60,1283,718,Groceries,2483
25-12-2023 13:00,4129,894,North,99,1681,894,Furniture,3235
25-12-2023 14:00,2221,2456,West,77,819,982,Groceries,-235
25-12-2023 15:00,3258,1022,East,97,1725,779,Furniture,2236
25-12-2023 16:00,4985,2062,East,89,620,685,Furniture,2923
25-12-2023 17:00,1901,1606,East,53,638,847,Groceries,295
25-12-2023 18:00,3092,1049,South,92,1173,703,Electronics,2043
25-12-2023 19:00,4168,1968,South,91,1862,184,Electronics,2200
25-12-2023 20:00,2302,2634,West,65,1783,471,Furniture,-332
25-12-2023 21:00,3582,1332,North,61,1956,174,Clothing,2250
25-12-2023 22:00,2433,886,East,71,543,695,Clothing,1547
25-12-2023 23:00,3508,1462,East,84,1682,856,Clothing,2046
26-12-2023 00:00,1390,1921,North,92,1315,607,Groceries,-531
26-12-2023 01:00,4918,785,North,65,1878,327,Electronics,4133
26-12-2023 02:00,2067,868,West,73,597,694,Clothing,1199
26-12-2023 03:00,1026,1945,North,84,738,493,Clothing,-919
26-12-2023 04:00,3841,2241,East,77,974,114,Clothing,1600
26-12-2023 05:00,4168,1966,West,91,1023,912,Clothing,2202
26-12-2023 06:00,4022,2276,South,78,1056,280,Groceries,1746
26-12-2023 07:00,1547,2043,West,70,1915,607,Electronics,-496
26-12-2023 08:00,3668,1414,West,97,508,437,Electronics,2254
26-12-2023 09:00,1566,787,West,74,1912,362,Electronics,779
26-12-2023 10:00,1703,594,North,88,1733,177,Clothing,1109
26-12-2023 11:00,2242,2588,East,80,1577,328,Furniture,-346
26-12-2023 12:00,1184,830,North,64,1115,844,Groceries,354
26-12-2023 13:00,4140,2336,East,96,651,129,Groceries,1804
26-12-2023 14:00,4900,2304,North,91,909,473,Groceries,2596
26-12-2023 15:00,4201,1678,West,84,509,254,Electronics,2523
26-12-2023 16:00,2590,774,East,87,1456,916,Electronics,1816
26-12-2023 17:00,2913,2088,North,99,1051,284,Groceries,825
26-12-2023 18:00,4680,2726,West,71,1055,547,Clothing,1954
26-12-2023 19:00,1847,2456,South,54,1379,968,Furniture,-609
26-12-2023 20:00,1598,2275,North,97,767,546,Electronics,-677
26-12-2023 21:00,1805,2684,North,62,1513,531,Electronics,-879
26-12-2023 22:00,4702,1266,South,81,1166,866,Clothing,3436
26-12-2023 23:00,4791,1487,North,52,950,268,Clothing,3304
27-12-2023 00:00,2357,2259,South,64,1093,180,Electronics,98
27-12-2023 01:00,4996,1703,East,76,1720,897,Clothing,3293
27-12-2023 02:00,4225,2790,South,76,897,309,Clothing,1435
27-12-2023 03:00,4618,1619,West,79,1420,358,Clothing,2999
27-12-2023 04:00,3126,696,South,55,1575,648,Furniture,2430
27-12-2023 05:00,3626,1025,East,74,1992,385,Furniture,2601
27-12-2023 06:00,2878,1131,South,77,1891,153,Furniture,1747
27-12-2023 07:00,3460,1910,South,71,1897,568,Clothing,1550
27-12-2023 08:00,1545,907,East,53,1582,468,Clothing,638
27-12-2023 09:00,2632,1792,North,64,793,823,Furniture,840
27-12-2023 10:00,3216,1694,North,75,1287,953,Furniture,1522
27-12-2023 11:00,3728,2448,West,67,1451,199,Groceries,1280
27-12-2023 12:00,4734,1190,West,58,1368,696,Electronics,3544
27-12-2023 13:00,3630,2717,South,53,609,824,Furniture,913
27-12-2023 14:00,3562,658,North,97,606,875,Groceries,2904
27-12-2023 15:00,4385,2994,North,99,1512,697,Groceries,1391
27-12-2023 16:00,3079,2189,South,54,796,674,Furniture,890
27-12-2023 17:00,3334,2437,East,94,1338,546,Groceries,897
27-12-2023 18:00,3641,1517,North,55,1618,291,Furniture,2124
27-12-2023 19:00,4114,1580,West,61,1484,513,Electronics,2534
27-12-2023 20:00,2926,611,South,80,1344,581,Electronics,2315
27-12-2023 21:00,1616,547,East,96,1995,192,Electronics,1069
27-12-2023 22:00,4072,2410,West,58,578,352,Furniture,1662
27-12-2023 23:00,4644,875,North,56,1773,749,Groceries,3769
28-12-2023 00:00,3317,1327,East,78,1229,660,Furniture,1990
28-12-2023 01:00,2203,2580,West,63,838,732,Electronics,-377
28-12-2023 02:00,2759,1126,South,69,556,138,Groceries,1633
28-12-2023 03:00,3565,2419,East,97,1419,645,Clothing,1146
28-12-2023 04:00,4174,1526,East,81,646,457,Electronics,2648
28-12-2023 05:00,4081,2391,South,71,1245,877,Furniture,1690
28-12-2023 06:00,3630,2589,North,85,1540,108,Furniture,1041
28-12-2023 07:00,4161,2556,North,93,867,287,Furniture,1605
28-12-2023 08:00,1225,1318,East,67,1208,707,Clothing,-93
28-12-2023 09:00,1669,1156,East,89,1712,744,Groceries,513
28-12-2023 10:00,2763,2311,East,98,747,774,Furniture,452
28-12-2023 11:00,1916,1289,West,74,649,238,Furniture,627
28-12-2023 12:00,3173,1959,East,80,1213,397,Furniture,1214
28-12-2023 13:00,4003,1654,North,84,1736,179,Electronics,2349
28-12-2023 14:00,4280,2129,South,75,716,702,Electronics,2151
28-12-2023 15:00,4168,2043,South,53,1529,355,Clothing,2125
28-12-2023 16:00,3121,2173,South,91,1169,759,Groceries,948
28-12-2023 17:00,4698,2404,East,97,1360,278,Groceries,2294
28-12-2023 18:00,2214,1936,East,69,1918,356,Furniture,278
28-12-2023 19:00,2705,1435,South,83,803,317,Furniture,1270
28-12-2023 20:00,2842,520,West,61,1934,366,Electronics,2322
28-12-2023 21:00,2983,1498,West,65,902,416,Electronics,1485
28-12-2023 22:00,4787,1931,West,91,1359,690,Electronics,2856
28-12-2023 23:00,1055,956,West,54,879,778,Electronics,99
29-12-2023 00:00,1719,1967,North,93,951,715,Furniture,-248
29-12-2023 01:00,3600,2527,South,84,1752,915,Electronics,1073
29-12-2023 02:00,3079,764,North,93,1193,949,Groceries,2315
29-12-2023 03:00,4598,2731,East,76,644,383,Electronics,1867
29-12-2023 04:00,1573,2774,West,50,549,444,Clothing,-1201
29-12-2023 05:00,1666,2546,West,83,1947,826,Electronics,-880
29-12-2023 06:00,1283,1468,South,92,1623,174,Furniture,-185
29-12-2023 07:00,2744,1304,West,81,842,836,Furniture,1440
29-12-2023 08:00,4903,1753,South,93,1381,435,Furniture,3150
29-12-2023 09:00,4565,1222,East,88,1389,903,Electronics,3343
29-12-2023 10:00,3234,1595,West,82,1536,954,Groceries,1639
29-12-2023 11:00,1497,1501,West,80,1261,681,Furniture,-4
29-12-2023 12:00,2465,583,North,62,1347,462,Groceries,1882
29-12-2023 13:00,1129,1239,South,94,1423,289,Furniture,-110
29-12-2023 14:00,1638,2257,South,51,1695,571,Furniture,-619
29-12-2023 15:00,4363,2493,West,79,1882,205,Groceries,1870
29-12-2023 16:00,3161,722,North,59,1629,169,Clothing,2439
29-12-2023 17:00,4270,2952,West,72,688,621,Furniture,1318
29-12-2023 18:00,3060,1692,South,82,1573,313,Groceries,1368
29-12-2023 19:00,4342,828,South,88,1772,616,Furniture,3514
29-12-2023 20:00,4672,925,West,94,909,127,Electronics,3747
29-12-2023 21:00,4286,2077,East,78,1914,414,Groceries,2209
29-12-2023 22:00,3491,1269,West,79,1902,852,Furniture,2222
29-12-2023 23:00,4861,1719,North,83,726,606,Clothing,3142
30-12-2023 00:00,4583,1107,South,88,712,335,Electronics,3476
30-12-2023 01:00,3494,2352,South,66,1504,191,Furniture,1142
30-12-2023 02:00,1985,2624,West,71,1869,929,Electronics,-639
30-12-2023 03:00,1992,2546,East,54,918,956,Clothing,-554
30-12-2023 04:00,3762,1800,South,60,1607,462,Groceries,1962
30-12-2023 05:00,3121,1419,West,71,1418,137,Furniture,1702
30-12-2023 06:00,3584,965,East,81,1720,830,Groceries,2619
30-12-2023 07:00,1100,2464,West,73,1276,763,Furniture,-1364
30-12-2023 08:00,3223,1971,West,60,720,803,Furniture,1252
30-12-2023 09:00,1426,2445,West,60,675,732,Groceries,-1019
30-12-2023 10:00,4188,1683,South,66,1083,590,Groceries,2505
30-12-2023 11:00,4237,2860,East,81,1845,782,Furniture,1377
30-12-2023 12:00,1040,2154,North,68,1034,209,Clothing,-1114
30-12-2023 13:00,1428,2539,North,76,1224,243,Clothing,-1111
30-12-2023 14:00,1343,1684,South,81,1917,677,Furniture,-341
30-12-2023 15:00,4495,2855,South,74,823,933,Groceries,1640
30-12-2023 16:00,1365,2198,West,77,584,296,Clothing,-833
30-12-2023 17:00,4191,2636,West,89,1519,145,Furniture,1555
30-12-2023 18:00,1608,1277,East,76,1386,248,Electronics,331
30-12-2023 19:00,3704,2918,West,63,1950,671,Furniture,786
30-12-2023 20:00,1727,2998,East,91,1791,237,Groceries,-1271
30-12-2023 21:00,3276,666,West,88,611,589,Furniture,2610
30-12-2023 22:00,1824,2939,West,51,1127,501,Electronics,-1115
30-12-2023 23:00,4201,1235,North,66,1448,701,Electronics,2966
31-12-2023 00:00,2375,1424,South,50,1249,823,Furniture,951
31-12-2023 01:00,1888,1673,East,94,1921,780,Electronics,215
31-12-2023 02:00,3043,1991,North,81,551,724,Furniture,1052
31-12-2023 03:00,2341,2489,West,68,583,440,Groceries,-148
31-12-2023 04:00,4031,1566,North,63,1211,677,Groceries,2465
31-12-2023 05:00,4720,1444,East,80,1230,401,Groceries,3276
31-12-2023 06:00,3883,528,South,67,1240,217,Clothing,3355
31-12-2023 07:00,4408,2397,North,63,1328,836,Furniture,2011
31-12-2023 08:00,2296,2155,East,96,924,250,Groceries,141
31-12-2023 09:00,1116,2372,West,63,1544,266,Furniture,-1256
31-12-2023 10:00,3865,1554,North,73,555,706,Electronics,2311
31-12-2023 11:00,3415,2197,South,54,1814,871,Groceries,1218
31-12-2023 12:00,2117,2675,East,65,1311,524,Clothing,-558
31-12-2023 13:00,1167,2988,South,54,1306,870,Groceries,-1821
31-12-2023 14:00,4001,1911,West,62,1508,536,Clothing,2090
31-12-2023 15:00,2738,2289,South,65,1154,731,Electronics,449
31-12-2023 16:00,2364,2165,West,64,1506,173,Furniture,199
31-12-2023 17:00,3708,1023,West,80,1407,461,Electronics,2685
31-12-2023 18:00,4985,2070,North,54,1896,195,Electronics,2915
31-12-2023 19:00,1694,2233,West,70,507,391,Electronics,-539
31-12-2023 20:00,1924,1259,South,79,623,276,Electronics,665
31-12-2023 21:00,1151,2657,North,72,1624,126,Electronics,-1506
31-12-2023 22:00,1585,1851,West,87,1489,920,Furniture,-266
31-12-2023 23:00,4948,1768,East,78,1334,404,Clothing,3180
01-01-2024 00:00,1912,2285,East,62,1616,822,Electronics,-373
01-01-2024 01:00,3321,2352,West,81,1908,969,Groceries,969
01-01-2024 02:00,2577,2710,North,97,1265,868,Clothing,-133
01-01-2024 03:00,1495,898,North,91,1603,929,Clothing,597
01-01-2024 04:00,4795,2946,North,76,1821,304,Groceries,1849
01-01-2024 05:00,3148,2169,South,83,530,966,Groceries,979
01-01-2024 06:00,1556,738,East,94,877,677,Groceries,818
01-01-2024 07:00,2105,2103,West,98,829,761,Groceries,2
01-01-2024 08:00,2552,1646,West,82,1822,778,Groceries,906
01-01-2024 09:00,3120,2057,East,53,781,319,Electronics,1063
01-01-2024 10:00,4085,2657,South,67,1535,399,Clothing,1428
01-01-2024 11:00,4504,1794,North,55,1138,357,Groceries,2710
01-01-2024 12:00,1156,799,East,77,1371,814,Groceries,357
01-01-2024 13:00,1734,2265,West,93,1198,339,Furniture,-531
01-01-2024 14:00,3179,1263,South,76,568,926,Clothing,1916
01-01-2024 15:00,4409,748,West,75,1340,328,Clothing,3661
01-01-2024 16:00,4066,533,North,69,522,573,Electronics,3533
01-01-2024 17:00,2427,727,East,62,836,255,Clothing,1700
01-01-2024 18:00,4447,1084,North,77,926,317,Groceries,3363
01-01-2024 19:00,4959,1223,South,83,1344,564,Furniture,3736
01-01-2024 20:00,1558,1069,East,98,708,294,Clothing,489
01-01-2024 21:00,3154,719,North,72,714,369,Furniture,2435
01-01-2024 22:00,4691,1894,North,59,1134,627,Groceries,2797
01-01-2024 23:00,3312,2622,North,79,922,852,Furniture,690
02-01-2024 00:00,4276,2141,South,71,572,863,Clothing,2135
02-01-2024 01:00,4150,635,North,54,1322,662,Clothing,3515
02-01-2024 02:00,1154,2621,West,93,1285,455,Electronics,-1467
02-01-2024 03:00,4854,753,East,99,1437,639,Groceries,4101
02-01-2024 04:00,4035,2454,East,58,1797,575,Electronics,1581
02-01-2024 05:00,1996,549,North,92,1756,664,Electronics,1447
02-01-2024 06:00,3294,1014,South,53,1564,407,Groceries,2280
02-01-2024 07:00,1530,2337,West,91,788,727,Clothing,-807
02-01-2024 08:00,3905,1075,West,50,1054,508,Furniture,2830
02-01-2024 09:00,2971,1665,East,83,1793,540,Electronics,1306
02-01-2024 10:00,3585,1402,East,90,938,620,Clothing,2183
02-01-2024 11:00,1728,2749,West,75,1837,622,Clothing,-1021
02-01-2024 12:00,2177,2754,East,67,1917,584,Electronics,-577
02-01-2024 13:00,1153,914,North,65,527,718,Electronics,239
02-01-2024 14:00,4757,2768,West,72,769,912,Electronics,1989
02-01-2024 15:00,1091,1604,East,95,1990,952,Clothing,-513
02-01-2024 16:00,4504,1262,North,85,573,357,Groceries,3242
02-01-2024 17:00,3385,1062,North,75,1173,793,Groceries,2323
02-01-2024 18:00,2503,2916,West,51,745,269,Electronics,-413
02-01-2024 19:00,2716,2015,North,93,909,560,Furniture,701
02-01-2024 20:00,4202,2434,West,54,997,936,Clothing,1768
02-01-2024 21:00,3497,1869,North,78,1941,750,Furniture,1628
02-01-2024 22:00,3016,703,West,53,1511,896,Electronics,2313
02-01-2024 23:00,3857,2076,West,96,710,210,Clothing,1781
03-01-2024 00:00,1786,568,West,84,1291,703,Groceries,1218
03-01-2024 01:00,1272,1015,West,71,1746,319,Groceries,257
